timestamp,motion_raw,motion_state,vibration_raw,vibration_state,status
2025-09-11 02:49:43,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:43,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:43,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:43,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:44,1,HIGH,1,HIGH,SERIOUS
2025-09-11 02:49:47,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:47,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:47,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:47,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:47,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:47,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:47,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:47,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:47,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:47,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:48,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:49,1,HIGH,1,HIGH,SERIOUS
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:52,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:53,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:53,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:53,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:53,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:53,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:53,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:53,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:53,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:53,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:53,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:53,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:53,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:53,1,HIGH,1,HIGH,SERIOUS
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:56,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:57,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:58,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:49:59,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:00,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:01,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:02,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
2025-09-11 02:50:03,0,LOW,1,HIGH,ALERT
